,source,id,muni,year,date,severity,time,police,pedestrian,cyclist,other,lat,lng,interstate,NON_MTRST_TYPE_CL,MOST_HRMFL_EVT_CL
28240,MassDOT,5684459,BOSTON,2026,2026-06-21,2,16:16:00,State,0,0,0,42.34573631,-71.09040264,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28241,MassDOT,5684454,BOSTON,2026,2026-06-15,0,17:05:00,State,0,0,0,42.36293413,-71.14455224,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28242,MassDOT,5684695,BOSTON,2026,2026-06-23,0,17:40:00,State,0,0,0,,,0,,"V1:(Collision with other fixed object (wall, building, tunnel, etc.))"
28243,MassDOT,5684691,BOSTON,2026,2026-06-29,2,22:32:00,State,0,0,0,42.28199792,-71.05890387,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28244,MassDOT,5684684,BOSTON,2026,2026-06-22,0,17:59:00,State,0,0,0,42.37092241,-71.07582849,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
28245,MassDOT,5684683,BOSTON,2026,2026-06-22,2,19:04:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
28246,MassDOT,5684680,BOSTON,2026,2026-07-03,0,14:04:00,Local,0,0,0,42.32272297,-71.09944495,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28247,MassDOT,5684663,BOSTON,2026,2026-07-03,0,23:10:00,Local,0,0,0,42.35096182,-71.06686764,0,,V1:(Collision with parked motor vehicle)
28248,MassDOT,5684647,BOSTON,2026,2026-07-03,0,12:15:00,Local,0,0,0,42.35806404,-71.06884673,0,,
28249,MassDOT,5684639,BOSTON,2026,2026-06-28,0,18:01:00,State,0,0,0,42.27754616,-71.17182519,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28250,MassDOT,5684638,BOSTON,2026,2026-06-25,2,16:24:00,State,0,0,0,42.30087505,-71.1022216,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28251,MassDOT,5684636,BOSTON,2026,2026-06-24,0,18:54:00,State,0,0,0,42.25249362,-71.11823268,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28252,MassDOT,5684630,BOSTON,2026,2026-06-20,0,22:29:00,State,0,0,0,42.30309936,-71.05146328,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28253,MassDOT,5684629,BOSTON,2026,2026-07-03,2,15:53:00,Local,0,0,0,42.31004548,-71.07229203,0,,
28254,MassDOT,5684628,BOSTON,2026,2026-06-25,0,19:25:00,State,0,0,0,42.32145884,-71.0514752,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28255,MassDOT,5684835,BOSTON,2026,2026-06-25,0,05:11:00,State,0,0,0,42.34751299,-71.04071696,0,,
28256,MassDOT,5684834,BOSTON,2026,2026-07-04,0,20:03:00,State,0,0,0,42.30553186,-71.05334355,0,,V1:(Collision with median barrier)
28257,MassDOT,5684805,BOSTON,2026,2026-06-12,2,09:47:00,State,0,0,0,42.2961382,-71.04614527,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28258,MassDOT,5684803,BOSTON,2026,2026-07-04,2,15:03:00,State,0,0,0,42.3008393,-71.04947704,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28259,MassDOT,5684801,BOSTON,2026,2026-07-04,0,19:29:00,State,0,0,0,42.30428642,-71.05275234,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28260,MassDOT,5684797,BOSTON,2026,2026-07-05,2,06:30:00,Local,0,0,0,42.38320144,-71.07644567,0,,V1:(Collision with bridge overhead structure)
28261,MassDOT,5684776,BOSTON,2026,2026-07-05,0,01:01:00,Local,0,0,0,42.33876242,-71.07039,0,,V1:(Collision with parked motor vehicle)
28262,MassDOT,5684772,BOSTON,2026,2026-07-04,0,20:20:00,Local,0,0,0,42.37868473,-71.03492424,0,,
28263,MassDOT,5684739,BOSTON,2026,2026-07-04,0,16:28:00,Local,0,0,0,42.35474203,-71.05472582,0,,V2:(Collision with motor vehicle in traffic)
28264,MassDOT,5684738,BOSTON,2026,2026-07-04,0,20:43:00,Local,0,0,0,42.34154028,-71.05718927,0,,
28265,MassDOT,5684736,BOSTON,2026,2026-07-04,0,20:15:00,Local,0,0,0,42.30811117,-71.05831126,0,,
28266,MassDOT,5684726,BOSTON,2026,2026-07-04,2,18:36:00,Local,0,0,0,42.27506489,-71.11037387,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28267,MassDOT,5684725,BOSTON,2026,2026-07-04,2,14:10:00,Local,0,0,0,42.32399925,-71.08270173,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle) / V3:(Collision with parked motor vehicle)
28268,MassDOT,5684723,BOSTON,2026,2026-07-04,2,11:20:00,Local,0,0,0,42.29781452,-71.08711419,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28269,MassDOT,5684720,BOSTON,2026,2026-07-04,0,04:11:00,Local,0,0,0,42.27046717,-71.09286861,0,,V1:(Collision with utility pole)
28270,MassDOT,5685468,BOSTON,2026,2026-07-03,0,21:29:00,State,0,0,0,42.35822056,-71.05143055,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic) / V5:(Collision with motor vehicle in traffic)
28271,MassDOT,5685383,BOSTON,2026,2026-07-05,2,03:04:00,Local,0,0,0,42.30340664,-71.08390012,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28272,MassDOT,5685378,BOSTON,2026,2026-07-05,2,01:40:00,Local,0,0,0,42.3034842,-71.0850327,0,,V-1:(Collision with motor vehicle in traffic) / V1:(Collision with motor vehicle in traffic)
28273,MassDOT,5685007,BOSTON,2026,2026-06-27,1,23:45:00,State,0,0,0,42.32381037,-71.05507051,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
28274,MassDOT,5684933,BOSTON,2026,2026-07-05,0,23:00:00,Local,0,0,0,42.37495647,-71.0387096,0,,
28275,MassDOT,5684931,BOSTON,2026,2026-07-06,0,00:15:00,Local,0,0,0,42.32739191,-71.05355468,0,,
28276,MassDOT,5684922,BOSTON,2026,2026-06-29,0,21:27:00,State,0,0,0,,,0,,
28277,MassDOT,5684917,BOSTON,2026,2026-07-05,2,22:40:00,Local,0,1,0,42.34965909,-71.06971551,0, VU2: Bicyclist,
28278,MassDOT,5684892,BOSTON,2026,2026-07-04,0,20:21:00,State,0,0,1,42.28156518,-71.08704777,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with moped)
28279,MassDOT,5684888,BOSTON,2026,2026-07-05,2,15:53:00,Local,0,0,0,42.28147956,-71.05520579,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28280,MassDOT,5686362,BOSTON,2026,2026-07-07,2,11:55:00,Local,0,0,0,42.28599492,-71.14777493,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28281,MassDOT,5686135,BOSTON,2026,2026-07-07,0,08:30:00,Local,0,0,0,42.37976009,-71.0249429,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28282,MassDOT,5685609,BOSTON,2026,2026-07-04,0,23:30:00,State,0,0,0,42.27805899,-71.07343035,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
28283,MassDOT,5685603,BOSTON,2026,2026-07-05,0,19:31:00,State,0,0,0,42.30062503,-71.04914679,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28284,MassDOT,5685585,BOSTON,2026,2026-07-06,2,00:35:00,Local,0,0,1,42.29551306,-71.07211655,0, VU3: Motorized Bicyclist,
28285,MassDOT,5685584,BOSTON,2026,2026-07-05,0,21:55:00,Local,0,0,0,42.34473147,-71.0808294,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28286,MassDOT,5685583,BOSTON,2026,2026-07-05,2,06:09:00,Local,0,0,1,42.35206586,-71.14160347,0, VU2: Motorized Scooter Rider,
28287,MassDOT,5685579,BOSTON,2026,2026-07-04,2,15:45:00,Local,0,0,0,42.32907511,-71.08644291,0,,
28288,MassDOT,5685573,BOSTON,2026,2026-06-13,2,16:36:00,Local,1,0,0,42.29592286,-71.07216432,0, VU2: Pedestrian,V1:(Collision with pedestrian)
28289,MassDOT,5685534,BOSTON,2026,2026-07-06,2,17:00:00,Local,0,1,0,42.29491106,-71.08783859,0, VU2: Bicyclist,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
28290,MassDOT,5685510,BOSTON,2026,2026-07-06,2,14:04:00,Local,0,0,0,42.28996162,-71.08945946,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28291,MassDOT,5685508,BOSTON,2026,2026-07-06,2,12:50:00,Local,0,0,0,42.340606,-71.08174789,0,,
28292,MassDOT,5685506,BOSTON,2026,2026-07-05,0,20:41:00,Local,0,0,0,42.29640026,-71.0875454,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28293,MassDOT,5686755,BOSTON,2026,2026-07-01,0,09:37:00,State,0,0,0,42.28110061,-71.08587765,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28294,MassDOT,5686730,BOSTON,2026,2026-07-07,0,12:31:00,Local,0,0,0,42.28571499,-71.10990027,0,,
28295,MassDOT,5686728,BOSTON,2026,2026-07-04,2,22:07:00,State,0,0,0,42.3008373,-71.04947339,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28296,MassDOT,5686493,BOSTON,2026,2026-07-08,2,00:27:00,Local,0,0,0,42.30819697,-71.07509589,0,,V1:(Collision with light pole or other post/support)
28297,MassDOT,5686487,BOSTON,2026,2026-07-07,2,05:55:00,Local,0,0,0,42.33253501,-71.111169,0,,V1:(Collision with motor vehicle in traffic)
28298,MassDOT,5686482,BOSTON,2026,2026-07-07,0,21:54:00,Local,0,0,0,42.34333181,-71.08579629,0,,V1:(Collision with curb)
28299,MassDOT,5686462,BOSTON,2026,2026-07-07,0,20:43:00,Local,0,0,0,42.25569856,-71.12415194,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
28300,MassDOT,5686453,BOSTON,2026,2026-07-07,0,18:35:00,Local,0,0,1,42.34891631,-71.16043731,0, VU3: Unknown,
28301,MassDOT,5686419,BOSTON,2026,2026-07-07,2,16:30:00,Local,0,0,0,42.28194937,-71.14527202,0,,
28302,MassDOT,5686406,BOSTON,2026,2026-07-07,0,07:31:00,State,0,0,0,,,0,,
28303,MassDOT,5686404,BOSTON,2026,2026-06-28,2,00:54:00,State,0,0,0,,,0,,
28304,MassDOT,5687141,BOSTON,2026,2026-07-09,0,10:37:00,Local,0,0,0,42.33350852,-71.07351297,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28305,MassDOT,5687139,BOSTON,2026,2026-07-01,0,18:27:00,State,0,0,0,42.32242479,-71.06101172,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28306,MassDOT,5687136,BOSTON,2026,2026-07-09,2,11:48:00,Local,0,0,1,42.3386121,-71.08413331,0, VU2: Motorized Scooter Rider,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
28307,MassDOT,5687122,BOSTON,2026,2026-07-09,0,09:33:00,Local,0,0,0,42.31680206,-71.10694892,0,,"V2:(Collision with other fixed object (wall, building, tunnel, etc.))"
28308,MassDOT,5686961,BOSTON,2026,2026-07-08,1,23:35:00,State,0,0,0,42.34673175,-71.05833524,0,,"V1:(Collision with other fixed object (wall, building, tunnel, etc.))"
28309,MassDOT,5686955,BOSTON,2026,2026-07-05,0,14:42:00,Local,1,0,1,42.30134719,-71.11251144,0, VU3: Motorized Scooter Rider,V2:(Collision with pedestrian)
28310,MassDOT,5686910,BOSTON,2026,2026-06-30,0,17:47:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28311,MassDOT,5686907,BOSTON,2026,2026-07-02,0,21:03:00,State,0,0,0,,,0,,"V1:(Collision with other fixed object (wall, building, tunnel, etc.))"
28312,MassDOT,5686904,BOSTON,2026,2026-06-28,0,06:42:00,State,0,0,0,,,0,,
28313,MassDOT,5686903,BOSTON,2026,2026-07-02,2,05:49:00,MBTA,0,0,0,42.27436257,-71.10919073,0,,
28314,MassDOT,5686902,BOSTON,2026,2026-06-30,0,15:34:00,State,0,0,0,42.34156195,-71.0629303,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28315,MassDOT,5686901,BOSTON,2026,2026-06-30,0,18:08:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28316,MassDOT,5686900,BOSTON,2026,2026-07-07,0,21:50:00,State,0,0,0,,,0,,V1:(Collision with median barrier)
28317,MassDOT,5686899,BOSTON,2026,2026-06-27,0,17:01:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28318,MassDOT,5686898,BOSTON,2026,2026-07-08,0,19:46:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28319,MassDOT,5686896,BOSTON,2026,2026-07-07,0,19:50:00,State,0,0,0,,,0,,V1:(Collision with median barrier)
28320,MassDOT,5686890,BOSTON,2026,2026-07-08,2,20:20:00,Local,1,0,0,42.33500657,-71.07504972,0, VU2: Pedestrian,V1:(Collision with pedestrian)
28321,MassDOT,5686887,BOSTON,2026,2026-07-08,2,17:33:00,Local,0,0,0,42.27995635,-71.08858869,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28322,MassDOT,5686884,BOSTON,2026,2026-06-26,0,07:31:00,State,0,0,0,42.37826398,-71.0755635,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28323,MassDOT,5686879,BOSTON,2026,2026-06-25,0,05:12:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28324,MassDOT,5686875,BOSTON,2026,2026-06-25,0,15:18:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28325,MassDOT,5686872,BOSTON,2026,2026-06-22,0,06:39:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28326,MassDOT,5686803,BOSTON,2026,2026-06-29,2,16:54:00,Local,1,0,0,42.30010391,-71.0822817,0, VU2: Pedestrian,V1:(Collision with pedestrian)
28327,MassDOT,5686802,BOSTON,2026,2026-07-05,0,14:43:00,Local,0,0,0,42.38246853,-71.03931146,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28328,MassDOT,5686798,BOSTON,2026,2026-05-28,0,17:53:00,Local,0,0,0,42.35887537,-71.05682524,0,,
28329,MassDOT,5686779,BOSTON,2026,2026-07-05,0,02:00:00,Local,0,0,0,42.29425255,-71.08126546,0,,V4:(Collision with parked motor vehicle)
28330,MassDOT,5687511,BOSTON,2026,2026-07-10,0,10:14:00,Local,0,0,0,42.37116751,-71.06201522,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28331,MassDOT,5687400,BOSTON,2026,2026-07-10,0,09:23:00,Local,0,0,0,42.34178147,-71.14587329,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28332,MassDOT,5687324,BOSTON,2026,2026-07-08,0,09:32:00,Local,0,0,1,42.35463537,-71.05462874,0, VU2: Motorized Bicyclist,
28333,MassDOT,5687260,BOSTON,2026,2026-07-09,2,18:28:00,State,0,0,0,42.32464314,-71.04887934,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28334,MassDOT,5687234,BOSTON,2026,2026-07-06,2,04:50:00,State,0,0,0,42.27901835,-71.04764032,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28335,MassDOT,5687231,BOSTON,2026,2026-06-30,0,19:19:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
28336,MassDOT,5687230,BOSTON,2026,2026-07-01,0,23:46:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28337,MassDOT,5687224,BOSTON,2026,2026-06-26,0,17:38:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28338,MassDOT,5687210,BOSTON,2026,2026-07-09,2,23:37:00,Local,0,0,0,42.33061138,-71.0881885,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28339,MassDOT,5687208,BOSTON,2026,2026-07-09,2,15:30:00,Local,1,0,0,42.31514438,-71.09014481,0, VU2: Pedestrian,V1:(Collision with pedestrian)
28340,MassDOT,5687200,BOSTON,2026,2026-07-04,0,20:56:00,State,0,0,0,42.2957435,-71.15418072,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle)
28341,MassDOT,5687197,BOSTON,2026,2026-07-09,0,21:10:00,Local,0,0,0,42.304428,-71.08492267,0,,V1:(Collision with motor vehicle in traffic)
28342,MassDOT,5687194,BOSTON,2026,2026-07-09,2,20:24:00,Local,0,0,0,42.29337875,-71.08277549,0,,V1:(Collision with light pole or other post/support)
28343,MassDOT,5687193,BOSTON,2026,2026-07-09,0,20:00:00,Local,0,0,0,42.37613526,-71.0391135,0,,V1:(Collision with parked motor vehicle)
28344,MassDOT,5687182,BOSTON,2026,2026-07-09,0,17:04:00,State,0,0,0,42.2662669,-71.09377127,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28345,MassDOT,5687162,BOSTON,2026,2026-06-23,0,12:41:00,State,0,0,0,42.33059403,-71.11275109,0,,V1:(Collision with curb)
28346,MassDOT,5687161,BOSTON,2026,2026-07-09,0,00:05:00,State,0,0,0,42.29282647,-71.09631573,0,,V1:(Overturn/rollover)
28347,MassDOT,5687160,BOSTON,2026,2026-07-09,0,16:00:00,Local,0,0,0,42.28866048,-71.07547018,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28348,MassDOT,5687158,BOSTON,2026,2026-07-05,0,16:26:00,State,0,0,0,42.28068294,-71.08387171,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28349,MassDOT,5687672,BOSTON,2026,2026-07-11,2,10:19:00,Local,0,0,0,42.38219137,-71.01965011,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28350,MassDOT,5687669,BOSTON,2026,2026-07-11,0,08:56:00,Local,0,0,0,42.3700818,-71.03857738,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle)
28351,MassDOT,5687667,BOSTON,2026,2026-07-10,0,22:40:00,Local,0,0,0,42.38666399,-71.00679507,0,,
28352,MassDOT,5687646,BOSTON,2026,2026-07-11,2,04:00:00,Local,0,0,0,42.2879896,-71.07781302,0,,V1:(Collision with light pole or other post/support)
28353,MassDOT,5687637,BOSTON,2026,2026-07-04,0,15:29:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28354,MassDOT,5687636,BOSTON,2026,2026-06-25,0,01:30:00,State,0,0,0,,,0,,V1:(Collision with motor vehicle in traffic)
28355,MassDOT,5687635,BOSTON,2026,2026-06-27,0,14:55:00,State,0,0,0,42.3623114,-71.05694501,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28356,MassDOT,5687594,BOSTON,2026,2026-07-10,0,10:14:00,Local,0,0,0,42.31733194,-71.11318796,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28357,MassDOT,5687593,BOSTON,2026,2026-07-10,0,18:51:00,Local,1,0,0,42.31520653,-71.09781759,0, VU2: Pedestrian,
28358,MassDOT,5687589,BOSTON,2026,2026-07-10,0,05:47:00,State,0,0,0,42.29682375,-71.13279811,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28359,MassDOT,5687579,BOSTON,2026,2026-07-05,0,03:07:00,State,0,0,0,,,0,,V1:(Collision with guardrail)
28360,MassDOT,5687541,BOSTON,2026,2026-07-10,0,15:00:00,Local,0,0,0,42.28735796,-71.13216726,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28361,MassDOT,5687804,BOSTON,2026,2026-07-12,2,04:23:00,Local,0,0,0,42.37319568,-71.04015505,0,,
28362,MassDOT,5687712,BOSTON,2026,2026-07-12,0,05:44:00,Local,0,0,0,42.33379543,-71.08252374,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28363,MassDOT,5687705,BOSTON,2026,2026-07-11,2,18:50:00,Local,0,0,0,42.31115398,-71.09109732,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28364,MassDOT,5687704,BOSTON,2026,2026-07-11,2,19:41:00,Local,0,0,0,42.29532798,-71.05364353,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28365,MassDOT,5687703,BOSTON,2026,2026-07-11,2,14:46:00,Local,0,0,0,42.30076697,-71.06372081,0,,V2:(Collision with motor vehicle in traffic)
28366,MassDOT,5687689,BOSTON,2026,2026-07-10,2,18:37:00,Local,0,0,0,42.29460362,-71.07724881,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28367,MassDOT,5687688,BOSTON,2026,2026-07-11,0,19:46:00,Local,0,0,0,42.35182821,-71.05585693,0,,V1:(Collision with motor vehicle in traffic) / V2:(Unknown non-collision)
28368,MassDOT,5687687,BOSTON,2026,2026-07-11,0,15:30:00,Local,0,0,0,42.29599562,-71.07024879,0,,
28369,MassDOT,5688195,BOSTON,2026,2026-07-13,0,12:13:00,Local,0,0,0,42.3006305,-71.06006204,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28370,MassDOT,5688193,BOSTON,2026,2026-07-13,0,00:30:00,Local,0,0,0,42.35549321,-71.13195188,0,,V1:(Collision with parked motor vehicle)
28371,MassDOT,5688192,BOSTON,2026,2026-07-13,0,08:57:00,Local,0,0,0,42.29466631,-71.06673788,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28372,MassDOT,5688148,BOSTON,2026,2026-07-13,2,03:15:00,Local,0,0,0,42.35064227,-71.06155352,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
28373,MassDOT,5688139,BOSTON,2026,2026-07-13,0,06:03:00,Local,0,0,0,42.38733163,-71.00739121,0,,V1:(Collision with fence)
28374,MassDOT,5688105,BOSTON,2026,2026-07-12,2,15:49:00,Local,0,1,0,42.35313037,-71.04843689,0, VU3: Bicyclist,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
28375,MassDOT,5687994,BOSTON,2026,2026-06-22,0,13:07:00,State,0,0,0,42.35161166,-71.10970225,0,,V1:(Collision with work zone maintenance equipment) / V2:(Collision with motor vehicle in traffic)
28376,MassDOT,5687989,BOSTON,2026,2026-07-12,2,20:55:00,Local,0,0,0,42.33141165,-71.09439968,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28377,MassDOT,5687988,BOSTON,2026,2026-07-11,2,09:45:00,Local,0,1,0,42.31001262,-71.05788322,0, VU2: Bicyclist,
28378,MassDOT,5687987,BOSTON,2026,2026-07-12,0,21:40:00,Local,0,0,1,42.2997329,-71.08629787,0,,V1:(Collision with moped) / V2:(Collision with parked motor vehicle)
28379,MassDOT,5687986,BOSTON,2026,2026-07-09,0,09:06:00,Local,0,0,0,42.27626438,-71.07494603,0,,
28380,MassDOT,5687985,BOSTON,2026,2026-07-11,0,10:00:00,Local,0,0,0,42.33817582,-71.0336372,0,,V1:(Collision with animal - other)
28381,MassDOT,5687984,BOSTON,2026,2026-07-09,0,03:08:00,Local,0,0,0,42.35150172,-71.04478669,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28382,MassDOT,5687981,BOSTON,2026,2026-07-09,0,21:46:00,Local,0,0,0,42.32131745,-71.08566436,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28383,MassDOT,5687980,BOSTON,2026,2026-07-09,2,17:32:00,Local,0,0,0,42.30189826,-71.05121364,0,,
28384,MassDOT,5687978,BOSTON,2026,2026-07-09,2,17:14:00,Local,0,1,0,42.34079136,-71.05392752,0, VU2: Bicyclist,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
28385,MassDOT,5687976,BOSTON,2026,2026-06-29,2,23:48:00,State,0,0,0,42.37707205,-71.0746479,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Unknown)
28386,MassDOT,5687973,BOSTON,2026,2026-07-12,0,21:14:00,Local,0,0,0,42.29728543,-71.09040064,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28387,MassDOT,5687959,BOSTON,2026,2026-07-11,0,17:37:00,State,0,0,0,42.32152591,-71.05422816,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28388,MassDOT,5687953,BOSTON,2026,2026-06-27,0,03:15:00,State,0,0,0,42.34865062,-71.1046735,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28389,MassDOT,5687944,BOSTON,2026,2026-07-12,2,17:55:00,Local,0,0,0,42.39462725,-71.01052432,0,,
28390,MassDOT,5687936,BOSTON,2026,2026-07-10,0,16:31:00,State,0,0,0,42.29008013,-71.04840115,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
28391,MassDOT,5687932,BOSTON,2026,2026-06-24,0,18:37:00,State,0,0,0,42.32176246,-71.05168436,0,,V1:(Collision with motor vehicle in traffic)
28392,MassDOT,5688634,BOSTON,2026,2026-07-05,2,18:56:00,State,0,0,0,,,0,,V1:(Collision with median barrier)
28393,MassDOT,5688632,BOSTON,2026,2026-07-05,0,19:36:00,State,0,0,0,42.34801541,-71.04316908,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
